Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
0,0.45205047269097165,0.3595696670225075,0.35588171258960377,1,0,1.0,0.0,2,1,1.0,0,0.3333333333333333,1.0,2,3,2
0,1.0,0.17978483351125396,0.3316170503675854,1,1,0.5,0.6388888888888888,0,0,0.0,0,0.0,0.0,2,0,2
0,0.6027339635879622,0.21973701873597706,0.5095579066623872,1,1,1.0,0.6388888888888888,2,1,0.0,0,0.0,0.5,2,3,4
1,0.7534174544849527,0.4794262226966768,0.4124992577743135,1,0,0.5,0.6388888888888888,2,0,1.0,0,0.3333333333333333,0.0,2,0,2
1,0.6529617938869591,0.7590915192697381,0.2588230637015301,1,1,0.5,0.6388888888888888,2,0,0.5,0,1.0,1.0,3,0,1
0,0.45205047269097165,0.29964138918542327,0.3154406088862397,1,1,0.5,0.0,2,1,0.5,0,0.3333333333333333,0.0,1,3,2
1,0.2511391514949842,0.5992827783708461,0.49338146518104165,1,1,0.5,0.6388888888888888,1,0,0.5,0,0.6666666666666666,0.0,3,3,2
1,0.8036452847839496,0.5992827783708461,0.27499950518287564,1,0,0.5,0.6388888888888888,3,0,0.5,1,0.3333333333333333,0.0,2,4,1
0,0.40182264239197474,0.4794262226966768,0.21029373925749317,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.5,2,3,1
1,0.30136698179398114,0.6991632414326534,0.606616555550461,1,1,0.5,0.6388888888888888,1,0,0.5,0,0.0,0.5,3,3,3
0,0.3515948120929778,0.3595696670225075,0.09705864888807375,0,1,0.5,0.0,2,0,0.0,0,0.3333333333333333,0.5,3,3,1
0,0.5022783029899683,0.09988046306180776,0.1941172977761475,1,0,0.5,0.0,2,0,0.5,0,0.0,0.0,3,3,6
1,0.3515948120929778,0.6991632414326534,0.18602907703547467,1,1,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,3,3,1
1,0.3515948120929778,0.3995218522472306,0.11323509036941937,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,2,3,1
1,0.3515948120929778,0.45945013008431523,0.25073484296085724,1,1,1.0,0.6388888888888888,2,0,1.0,0,0.0,1.0,2,3,1
0,0.45205047269097165,0.29964138918542327,0.1941172977761475,1,0,1.0,0.6388888888888888,1,0,0.5,0,1.0,0.0,2,4,1
1,0.3515948120929778,0.5193784079213999,0.2911759466642213,0,0,0.5,0.6388888888888888,1,0,1.0,1,1.0,0.5,1,0,5
0,0.3515948120929778,0.09988046306180776,0.02669112844422028,1,0,0.0,0.0,2,0,0.5,0,1.0,0.0,3,3,1
0,0.3515948120929778,0.29964138918542327,0.23455840147951157,1,1,0.5,0.6388888888888888,2,0,1.0,0,0.3333333333333333,0.0,2,3,5
0,0.3515948120929778,0.5992827783708461,0.3154406088862397,1,0,0.5,0.6388888888888888,1,0,0.5,1,0.0,1.0,1,3,5
1,0.45205047269097165,0.5393545005337614,0.34779349184893094,1,1,0.5,0.0,2,0,0.0,0,0.3333333333333333,0.5,2,3,6
0,0.3515948120929778,0.5393545005337614,0.22242607036850237,1,1,1.0,1.0,0,0,1.0,0,0.0,1.0,3,3,1
0,0.40182264239197474,0.3196174817977848,0.1941172977761475,1,1,1.0,0.6388888888888888,1,0,1.0,0,0.3333333333333333,0.0,3,3,1
0,0.45205047269097165,0.3595696670225075,0.34779349184893094,1,1,0.5,0.0,2,0,0.5,0,0.0,0.0,3,3,2
1,0.5525061332889653,0.7590915192697381,0.6632341007351706,1,0,1.0,0.6388888888888888,2,0,1.0,0,0.6666666666666666,0.0,2,4,3
0,0.30136698179398114,0.29964138918542327,0.08897042814740097,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.5,3,0,1
0,0.5022783029899683,0.33959357441014637,0.15367619407278343,0,1,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.5,2,3,1
0,1.0,0.45945013008431523,0.3316170503675854,0,0,1.0,0.6388888888888888,2,0,1.0,0,0.0,0.0,3,0,6
1,0.9041009453819432,0.5992827783708461,0.6551458799944979,1,0,1.0,0.6388888888888888,2,0,1.0,0,0.0,1.0,3,0,3
1,0.30136698179398114,0.8989241675562685,0.42058747851498635,1,1,1.0,1.0,2,0,1.0,0,0.6666666666666666,0.0,2,4,5
0,0.3515948120929778,0.3595696670225075,0.218381959998166,1,1,1.0,0.0,2,1,1.0,0,0.0,0.0,2,3,1
0,1.0,0.2796652965730617,0.08897042814740097,1,0,1.0,0.6388888888888888,2,1,1.0,1,0.6666666666666666,0.0,3,3,1
0,1.0,0.45945013008431523,0.30735238814556687,1,0,1.0,0.0,2,0,0.5,0,0.3333333333333333,0.0,2,0,6
0,0.2511391514949842,0.2796652965730617,0.08088220740672813,1,1,0.5,0.0,3,0,0.5,0,0.6666666666666666,0.0,3,3,1
0,0.2511391514949842,0.4794262226966768,0.25073484296085724,1,0,0.5,0.0,3,0,0.5,0,0.6666666666666666,0.0,3,3,1
0,0.3515948120929778,0.41949794485959213,0.16176441481345627,0,1,0.0,0.6388888888888888,0,0,0.5,1,1.0,0.0,3,0,1
0,0.2511391514949842,0.37954575963486903,0.11323509036941937,1,1,1.0,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.5,3,3,1
0,0.30136698179398114,0.33959357441014637,0.11323509036941937,0,1,1.0,0.0,2,0,1.0,0,0.3333333333333333,0.5,3,3,1
0,0.2511391514949842,0.49940231530903834,0.20220551851682034,1,1,1.0,0.6388888888888888,3,0,1.0,1,1.0,0.5,3,3,1
0,0.1506834908969905,0.3595696670225075,0.21029373925749317,0,1,0.5,0.0,2,0,1.0,0,0.3333333333333333,0.5,3,3,1
1,0.40182264239197474,0.29964138918542327,0.218381959998166,0,1,1.0,0.6388888888888888,2,0,0.5,0,1.0,0.0,3,1,5
0,0.30136698179398114,0.3595696670225075,0.20220551851682034,1,1,0.0,0.6388888888888888,0,0,0.5,0,0.0,1.0,3,0,1
1,0.9543287756809401,0.7990437044944612,0.4852932444403688,1,1,0.5,0.6388888888888888,2,1,1.0,0,0.3333333333333333,0.0,2,0,6
0,0.3515948120929778,0.17978483351125396,0.08088220740672813,1,0,0.5,0.0,2,0,0.5,1,0.6666666666666666,0.0,2,3,1
0,0.30136698179398114,0.37954575963486903,0.08088220740672813,0,0,1.0,0.6388888888888888,2,1,0.5,0,0.6666666666666666,0.5,2,0,0
0,0.30136698179398114,0.23971311134833861,0.1698526355541291,0,1,1.0,0.6388888888888888,2,0,1.0,0,0.0,0.5,2,3,1
0,0.30136698179398114,0.33959357441014637,0.10514686962874659,0,1,1.0,0.6388888888888888,1,0,0.0,0,1.0,0.5,3,0,1
1,0.3515948120929778,0.5393545005337614,0.2669112844422028,1,1,1.0,0.6388888888888888,0,0,1.0,1,1.0,0.0,2,0,1
1,0.3515948120929778,0.6192588709832076,0.3154406088862397,1,1,1.0,0.0,2,0,0.5,0,1.0,0.0,2,4,5
0,0.30136698179398114,0.3995218522472306,0.2911759466642213,1,1,1.0,0.0,2,0,0.5,0,0.3333333333333333,0.5,3,3,6
1,0.30136698179398114,0.4394740374719537,0.3154406088862397,1,0,0.5,0.0,2,0,1.0,0,0.0,0.0,1,0,6
1,1.0,0.6791871488202923,0.4124992577743135,1,0,0.5,0.6388888888888888,2,1,0.5,0,0.3333333333333333,0.0,1,0,6
0,0.6027339635879622,0.2796652965730617,0.06470576592538252,1,1,0.5,0.0,2,0,0.5,0,0.0,1.0,2,3,1
0,0.40182264239197474,0.37954575963486903,0.13749975259143782,1,0,1.0,0.6388888888888888,2,0,0.5,0,0.0,0.0,3,3,1
1,0.2511391514949842,0.6592110562079307,0.3397052711082582,1,0,0.0,0.6388888888888888,2,0,0.5,0,1.0,0.0,3,1,5
1,0.20091132119598742,0.5992827783708461,0.37205815407094944,1,0,0.5,0.6388888888888888,2,0,1.0,0,0.3333333333333333,0.0,2,3,6
1,0.2511391514949842,0.7990437044944612,0.6147047762911338,0,0,0.5,0.6388888888888888,2,0,1.0,1,0.3333333333333333,1.0,3,3,2
1,0.20091132119598742,0.49940231530903834,0.3316170503675854,0,0,1.0,0.0,2,0,0.0,0,0.3333333333333333,0.0,3,3,6
0,0.20091132119598742,0.4394740374719537,0.42058747851498635,1,1,0.0,0.6388888888888888,1,0,0.0,0,0.0,0.5,2,3,2
1,0.3515948120929778,0.5393545005337614,0.2911759466642213,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.0,3,3,5
0,0.7031896241859558,0.49940231530903834,0.27499950518287564,1,0,0.5,0.6388888888888888,1,0,0.5,1,0.6666666666666666,0.0,2,4,5
1,0.20091132119598742,0.5793066857584845,0.25073484296085724,0,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.5,2,3,1
1,0.45205047269097165,0.5793066857584845,0.11323509036941937,0,1,0.5,0.6388888888888888,1,0,0.0,0,1.0,1.0,3,3,0
1,0.20091132119598742,0.8389958897191843,0.22647018073883873,1,1,1.0,0.6388888888888888,1,0,1.0,1,0.3333333333333333,0.5,2,0,1
1,0.20091132119598742,0.49940231530903834,0.08897042814740097,0,1,0.0,0.6388888888888888,1,0,0.0,0,0.6666666666666666,0.5,2,3,0
0,1.0,0.3995218522472306,0.08897042814740097,0,1,1.0,1.0,1,0,0.5,0,0.0,0.0,2,3,0
1,1.0,0.49940231530903834,0.3154406088862397,0,1,1.0,0.6388888888888888,1,0,0.5,0,0.0,0.0,1,0,6
1,0.1506834908969905,0.4394740374719537,0.1698526355541291,0,0,0.5,1.0,0,0,0.5,0,0.0,1.0,3,3,1
1,0.45205047269097165,0.5393545005337614,0.218381959998166,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.0,0.5,2,4,1
1,0.45205047269097165,0.7391154266573765,0.5499990103657513,0,1,0.5,0.6388888888888888,2,0,1.0,0,0.0,0.5,2,3,2
0,0.2511391514949842,0.09988046306180776,0.08897042814740097,0,1,0.5,0.6388888888888888,1,0,0.0,0,0.0,1.0,2,3,1
1,0.20091132119598742,0.49940231530903834,0.1698526355541291,0,1,0.5,0.6388888888888888,2,0,0.5,0,0.6666666666666666,0.5,3,3,1
1,0.5525061332889653,0.5193784079213999,0.2588230637015301,1,1,0.5,0.6388888888888888,1,0,0.5,0,0.0,0.0,2,2,1
0,0.5525061332889653,0.3196174817977848,0.17794085629480189,0,0,0.5,0.6388888888888888,2,0,0.0,0,0.6666666666666666,0.5,2,3,1
0,0.20091132119598742,0.09988046306180776,0.08897042814740097,1,1,1.0,0.6388888888888888,1,0,0.5,0,0.0,0.5,2,3,1
1,0.10045566059799371,0.4394740374719537,0.08897042814740097,1,1,0.5,0.0,1,0,1.0,0,0.3333333333333333,0.0,3,3,0
1,0.3515948120929778,0.7391154266573765,0.22647018073883873,0,1,0.5,1.0,0,1,1.0,0,1.0,1.0,2,4,1
0,0.9041009453819432,0.23971311134833861,0.14558797333211065,1,1,1.0,0.6388888888888888,2,0,0.5,0,0.0,0.0,2,0,1
1,0.20091132119598742,0.6791871488202923,0.10514686962874659,0,0,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.5,2,3,0
1,0.3515948120929778,0.5992827783708461,0.18602907703547467,0,1,1.0,1.0,1,1,0.5,0,0.0,0.0,2,3,1
1,0.20091132119598742,0.49940231530903834,0.12941153185076504,1,1,0.5,0.6388888888888888,1,0,0.5,0,0.0,0.0,2,3,1
0,0.20091132119598742,0.33959357441014637,0.12941153185076504,1,1,0.5,0.6388888888888888,1,0,0.0,0,0.3333333333333333,0.5,3,3,1
1,0.1506834908969905,0.4794262226966768,0.1698526355541291,0,0,0.5,0.6388888888888888,2,0,1.0,0,0.6666666666666666,0.5,2,4,1
1,0.30136698179398114,0.6392349635955692,0.25073484296085724,1,1,0.0,0.0,2,0,0.5,0,0.3333333333333333,0.5,2,3,1
1,0.3515948120929778,0.6791871488202923,0.5338225688844057,1,1,0.5,0.6388888888888888,0,0,0.0,0,0.0,0.0,2,3,2
0,0.3515948120929778,0.29964138918542327,0.17794085629480189,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.5,2,3,1
0,0.20091132119598742,0.29964138918542327,0.15367619407278343,1,1,0.5,0.6388888888888888,2,0,1.0,0,1.0,0.0,3,3,1
0,0.1506834908969905,0.21973701873597706,0.09705864888807375,0,1,1.0,0.6388888888888888,2,0,0.0,0,0.0,1.0,3,3,1
1,0.2511391514949842,0.8589719823315454,0.32352882962691254,0,0,0.5,0.6388888888888888,2,0,1.0,0,1.0,0.0,2,0,1
1,0.10045566059799371,0.7391154266573765,0.2588230637015301,1,1,0.5,0.6388888888888888,1,0,0.5,0,0.6666666666666666,0.5,2,3,1
1,0.1506834908969905,0.6991632414326534,0.15367619407278343,0,1,0.5,0.6388888888888888,1,0,0.5,0,0.6666666666666666,0.5,3,4,0
1,0.3515948120929778,0.49940231530903834,0.21029373925749317,1,1,0.5,0.6388888888888888,1,0,0.0,0,0.3333333333333333,0.5,3,3,1
1,0.2511391514949842,0.7391154266573765,0.2911759466642213,1,0,0.5,0.6388888888888888,1,0,0.5,0,0.3333333333333333,0.0,3,3,1
1,0.20091132119598742,0.8190197971068227,0.5742636725877698,1,1,0.5,0.0,2,1,0.5,0,0.3333333333333333,1.0,2,3,2
0,0.10045566059799371,0.41949794485959213,0.15367619407278343,0,0,0.5,0.0,2,0,0.0,0,0.0,0.5,3,4,1
0,0.3515948120929778,0.1598087408988924,0.11323509036941937,0,1,1.0,0.6388888888888888,2,0,0.5,0,0.6666666666666666,0.5,2,3,1
1,0.6027339635879622,0.5793066857584845,0.3316170503675854,0,0,0.5,0.6388888888888888,2,0,0.5,0,0.6666666666666666,0.0,3,0,5
1,0.20091132119598742,0.6991632414326534,0.3316170503675854,1,1,0.5,0.6388888888888888,1,0,0.0,0,0.0,0.5,1,3,1
1,0.45205047269097165,0.49940231530903834,0.2911759466642213,0,1,1.0,0.6388888888888888,2,0,1.0,0,0.3333333333333333,1.0,2,3,5
1,0.6027339635879622,0.49940231530903834,0.25073484296085724,0,1,0.5,0.6388888888888888,2,1,0.0,0,0.0,0.0,2,3,1
1,0.20091132119598742,0.5393545005337614,0.12941153185076504,0,1,0.5,1.0,2,0,0.5,0,0.6666666666666666,0.5,2,3,1
1,0.10045566059799371,0.7790676118820996,0.0485293244440369,1,1,1.0,0.6388888888888888,0,0,1.0,0,1.0,1.0,2,4,0
0,0.10045566059799371,0.23971311134833861,0.08088220740672813,0,1,0.5,1.0,0,0,0.5,0,0.0,0.5,2,3,1
1,0.30136698179398114,0.6991632414326534,0.37205815407094944,1,0,0.5,0.6388888888888888,2,0,1.0,0,0.6666666666666666,0.5,2,3,5
1,0.45205047269097165,0.5992827783708461,0.6551458799944979,1,1,0.5,0.6388888888888888,2,1,0.5,0,0.6666666666666666,0.5,2,3,3
0,0.5022783029899683,0.21973701873597706,0.1698526355541291,1,1,0.0,0.6388888888888888,0,0,0.5,0,0.0,1.0,2,3,1
0,0.45205047269097165,0.2796652965730617,0.0727939866660553,1,1,0.5,0.0,1,0,0.0,0,0.0,1.0,2,3,1
1,0.30136698179398114,0.6991632414326534,0.2911759466642213,0,1,1.0,1.0,0,0,1.0,0,0.6666666666666666,0.0,2,3,1
1,0.1506834908969905,0.6791871488202923,0.14558797333211065,1,1,0.5,1.0,1,0,0.5,0,0.6666666666666666,0.5,3,3,0
1,0.1506834908969905,0.5393545005337614,0.18602907703547467,0,1,0.5,0.6388888888888888,0,0,0.5,0,1.0,0.5,3,3,1
0,0.10045566059799371,0.29964138918542327,0.14558797333211065,0,1,1.0,0.6388888888888888,2,0,0.0,0,1.0,0.0,3,3,1
1,0.1506834908969905,0.41949794485959213,0.13749975259143782,1,1,0.0,0.6388888888888888,0,0,0.5,0,0.3333333333333333,0.5,2,3,1
0,0.6027339635879622,0.3995218522472306,0.1941172977761475,0,1,1.0,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.0,3,4,1
1,0.6027339635879622,0.49940231530903834,0.2669112844422028,0,1,0.5,0.6388888888888888,0,0,0.5,0,0.0,0.0,2,3,1
1,1.0,0.5992827783708461,0.2911759466642213,1,0,1.0,0.6388888888888888,1,0,0.0,0,0.6666666666666666,0.5,3,0,1
1,0.20091132119598742,0.5992827783708461,0.25073484296085724,0,1,1.0,1.0,2,0,0.5,0,0.3333333333333333,0.5,3,3,1
0,0.5525061332889653,0.21973701873597706,0.0485293244440369,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.0,2,3,1
0,0.6529617938869591,0.1997609261236155,0.1941172977761475,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.5,2,0,5
1,0.3515948120929778,0.4394740374719537,0.22647018073883873,1,1,1.0,0.0,0,0,0.5,0,0.3333333333333333,0.5,3,3,1
1,1.0,0.5992827783708461,0.2911759466642213,1,0,1.0,0.6388888888888888,1,0,0.0,0,1.0,0.5,3,0,1
0,0.45205047269097165,0.5992827783708461,0.13749975259143782,0,0,1.0,0.6388888888888888,1,0,0.5,0,0.6666666666666666,0.0,2,3,0
1,0.20091132119598742,0.6991632414326534,0.2669112844422028,1,1,0.5,0.6388888888888888,2,0,0.5,0,1.0,0.0,2,0,1
0,0.8036452847839496,0.3995218522472306,0.2588230637015301,1,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.0,2,3,5
0,0.3515948120929778,0.1997609261236155,0.15367619407278343,0,1,0.5,0.0,2,0,0.0,0,0.3333333333333333,0.0,2,3,1
1,0.20091132119598742,0.49940231530903834,0.13183799807296687,1,1,1.0,0.6388888888888888,2,0,0.5,0,1.0,0.0,2,3,1
1,0.45205047269097165,0.5393545005337614,0.29926416740489414,1,0,1.0,1.0,1,0,0.0,0,0.0,0.0,2,3,5
1,0.2511391514949842,0.5793066857584845,0.28308772592354847,1,0,1.0,0.0,2,0,1.0,0,1.0,0.5,2,4,1
0,0.2511391514949842,0.3995218522472306,0.34779349184893094,1,1,1.0,0.6388888888888888,2,0,0.0,0,0.0,0.5,2,3,2
0,0.1506834908969905,0.6991632414326534,0.08897042814740097,0,1,1.0,1.0,1,0,0.0,0,0.6666666666666666,0.5,2,3,0
1,0.1506834908969905,0.5793066857584845,0.13749975259143782,1,1,0.5,0.6388888888888888,2,0,0.5,0,0.6666666666666666,0.5,3,3,1
1,0.6529617938869591,0.7990437044944612,0.2911759466642213,1,1,0.5,0.0,2,0,0.5,0,0.3333333333333333,0.0,3,4,1
0,0.45205047269097165,0.49940231530903834,0.13749975259143782,0,0,1.0,1.0,0,0,1.0,1,1.0,0.0,3,0,1
0,0.20091132119598742,0.0,0.11323509036941937,0,1,0.5,0.6388888888888888,1,0,0.5,1,0.3333333333333333,1.0,1,3,5
1,0.2511391514949842,0.49940231530903834,0.08897042814740097,0,1,0.0,1.0,1,0,0.0,0,0.6666666666666666,0.5,2,3,0
1,0.30136698179398114,0.49940231530903834,0.21029373925749317,0,1,0.5,0.6388888888888888,2,0,0.5,0,0.0,0.5,3,3,1
1,0.20091132119598742,0.6592110562079307,0.20544080681308952,1,1,1.0,0.6388888888888888,1,0,0.5,0,1.0,1.0,3,4,1
0,0.1506834908969905,0.29964138918542327,0.21029373925749317,0,1,1.0,0.0,2,0,0.5,1,0.3333333333333333,1.0,2,3,5
0,0.2511391514949842,0.1598087408988924,0.02426466222201845,0,0,0.5,0.6388888888888888,2,0,0.0,1,0.6666666666666666,0.0,1,3,0
1,0.3515948120929778,0.6991632414326534,0.2669112844422028,0,1,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.5,3,3,1
1,0.30136698179398114,0.29964138918542327,0.08897042814740097,0,0,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.0,2,3,1
1,0.45205047269097165,0.5793066857584845,0.5338225688844057,1,1,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,2,3,2
1,0.45205047269097165,0.3995218522472306,0.218381959998166,0,0,1.0,0.6388888888888888,2,0,0.5,0,1.0,0.0,3,3,1
1,0.20091132119598742,0.8389958897191843,0.9999999999999999,1,1,1.0,0.6388888888888888,1,0,0.5,0,0.6666666666666666,0.5,2,3,4
1,0.1506834908969905,0.49940231530903834,0.12941153185076504,0,1,1.0,0.6388888888888888,0,0,0.5,0,1.0,0.5,2,3,1
0,0.3515948120929778,0.17978483351125396,0.06470576592538252,1,0,1.0,0.6388888888888888,0,0,0.0,0,0.6666666666666666,0.0,3,3,1
1,0.1506834908969905,0.6991632414326534,0.46911680295902314,1,1,0.5,0.6388888888888888,2,0,1.0,0,0.3333333333333333,0.5,2,4,6
1,0.20091132119598742,0.7391154266573765,0.3316170503675854,1,1,0.5,0.6388888888888888,2,0,0.5,0,1.0,1.0,3,4,1
1,0.30136698179398114,1.0,0.695586983697862,1,1,0.5,0.6388888888888888,0,0,1.0,0,0.3333333333333333,0.5,2,3,2
1,0.1506834908969905,0.5992827783708461,0.25073484296085724,1,0,0.5,0.6388888888888888,2,0,0.0,0,1.0,1.0,2,4,1
0,0.6027339635879622,0.3995218522472306,0.1698526355541291,0,0,1.0,1.0,0,0,0.5,0,0.6666666666666666,0.0,3,4,1
0,0.1506834908969905,0.29964138918542327,0.11323509036941937,0,1,0.0,0.6388888888888888,2,0,0.0,0,0.6666666666666666,1.0,2,4,1
0,0.5022783029899683,0.29964138918542327,0.09705864888807375,1,1,0.0,0.6388888888888888,2,0,0.5,0,0.0,0.5,2,0,1
0,0.1506834908969905,0.29964138918542327,0.16176441481345627,0,1,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,1.0,3,3,1
0,0.6529617938869591,0.1997609261236155,0.18602907703547467,0,1,1.0,0.0,2,0,0.0,0,0.3333333333333333,0.0,2,3,5
1,0.1506834908969905,0.8989241675562685,0.1698526355541291,0,0,1.0,0.6388888888888888,2,0,0.5,0,1.0,0.5,3,4,0
0,0.1506834908969905,0.49940231530903834,0.13749975259143782,1,1,0.0,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.5,3,0,1
1,1.0,0.5992827783708461,0.5742636725877698,1,0,0.5,0.0,2,0,0.0,0,0.3333333333333333,0.0,1,0,3
0,0.9543287756809401,0.21973701873597706,0.0727939866660553,1,0,0.5,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,2,3,1
1,0.30136698179398114,0.8389958897191843,0.2911759466642213,0,1,0.5,0.6388888888888888,1,0,0.0,0,0.3333333333333333,0.5,2,3,1
0,1.0,0.21973701873597706,0.3316170503675854,1,1,0.5,0.0,2,0,0.5,0,0.6666666666666666,0.0,3,3,2
0,1.0,0.3995218522472306,0.27499950518287564,1,0,1.0,0.6388888888888888,2,0,0.5,0,0.3333333333333333,0.0,2,0,5
1,0.2511391514949842,0.6991632414326534,0.3316170503675854,0,1,0.5,0.0,2,0,0.5,0,0.6666666666666666,0.5,2,3,1
1,0.5022783029899683,0.7790676118820996,0.3801463748116223,1,1,0.5,0.0,0,0,0.5,0,0.6666666666666666,0.5,2,3,5
1,0.5022783029899683,0.49940231530903834,0.23455840147951157,0,1,1.0,0.6388888888888888,2,0,0.5,0,0.0,0.0,2,2,1
1,0.9543287756809401,0.5393545005337614,0.35588171258960377,1,1,0.5,0.0,2,0,0.5,0,1.0,0.0,2,0,6
0,1.0,0.25968920396070017,0.1941172977761475,0,1,0.5,0.6388888888888888,1,0,0.5,0,1.0,0.5,2,3,5
0,1.0,0.45945013008431523,0.35588171258960377,1,1,0.5,0.0,2,0,0.5,0,0.0,0.0,3,0,6
1,0.30136698179398114,0.25968920396070017,0.28308772592354847,0,0,1.0,0.6388888888888888,1,0,0.5,0,1.0,0.5,2,3,6
1,0.2511391514949842,0.6991632414326534,0.1698526355541291,0,1,0.5,0.6388888888888888,2,0,0.0,0,0.3333333333333333,0.5,3,3,1
1,0.1506834908969905,0.33959357441014637,0.2426466222201844,1,1,1.0,0.0,0,0,0.5,1,0.3333333333333333,1.0,2,3,5
0,0.20091132119598742,0.33959357441014637,0.15367619407278343,0,1,1.0,0.6388888888888888,2,0,0.0,0,0.0,1.0,3,0,1
0,0.3515948120929778,0.17978483351125396,0.13749975259143782,0,1,0.5,0.0,2,0,0.5,0,0.0,1.0,2,3,1
1,0.20091132119598742,0.6192588709832076,0.25073484296085724,1,1,0.5,1.0,1,0,0.5,0,0.6666666666666666,0.5,2,0,1
1,1.0,0.6991632414326534,0.42867569925565907,1,1,0.5,0.0,1,0,1.0,0,0.3333333333333333,0.0,2,0,6
0,1.0,0.25968920396070017,0.1698526355541291,1,0,1.0,0.6388888888888888,2,0,0.0,0,0.6666666666666666,0.0,2,0,1
1,0.20091132119598742,0.6192588709832076,0.23455840147951157,0,0,0.5,1.0,1,0,0.5,0,0.3333333333333333,0.5,2,3,1
1,0.20091132119598742,0.559330593146123,0.25073484296085724,0,1,1.0,0.6388888888888888,1,0,0.0,0,0.6666666666666666,0.5,2,3,1
1,0.1506834908969905,0.49940231530903834,0.25073484296085724,1,1,1.0,0.6388888888888888,2,0,0.5,0,0.0,1.0,2,4,1
1,0.5525061332889653,0.49940231530903834,0.35588171258960377,0,1,1.0,0.6388888888888888,2,0,1.0,1,1.0,0.0,3,2,6
1,0.3515948120929778,0.6991632414326534,0.2911759466642213,1,1,1.0,0.6388888888888888,1,0,0.0,0,0.6666666666666666,0.0,2,3,1
0,0.7534174544849527,0.29964138918542327,0.13749975259143782,1,0,0.5,0.6388888888888888,1,0,0.0,0,0.0,0.5,2,3,1
1,0.1506834908969905,0.49940231530903834,0.477205023699696,1,0,0.5,0.6388888888888888,2,0,0.5,0,0.0,0.5,2,0,2
0,0.20091132119598742,0.29964138918542327,0.1698526355541291,1,1,1.0,0.0,2,0,0.0,1,0.0,1.0,3,4,1
0,0.10045566059799371,0.1997609261236155,0.0485293244440369,0,1,0.5,0.6388888888888888,1,0,0.5,0,0.3333333333333333,0.5,3,3,1
0,0.20091132119598742,0.2796652965730617,0.11323509036941937,0,0,0.0,0.6388888888888888,2,0,0.0,0,0.3333333333333333,1.0,3,3,1
0,1.0,0.09988046306180776,0.2911759466642213,1,1,0.5,0.6388888888888888,1,0,0.0,0,0.0,0.0,2,2,2
1,0.20091132119598742,0.6592110562079307,0.5580872311064241,1,0,0.5,0.6388888888888888,2,0,1.0,0,0.3333333333333333,0.0,3,3,2
0,0.10045566059799371,0.3196174817977848,0.21029373925749317,1,1,0.0,0.0,2,0,0.5,0,0.0,0.0,3,3,5
1,0.45205047269097165,0.5193784079213999,0.08897042814740097,1,1,0.5,0.6388888888888888,0,0,1.0,0,0.0,1.0,3,3,0
0,0.20091132119598742,0.49940231530903834,0.08897042814740097,0,0,0.5,0.6388888888888888,2,0,0.5,0,0.0,0.5,2,4,0
1,0.20091132119598742,0.6192588709832076,0.24669073259052077,0,0,1.0,0.6388888888888888,1,0,1.0,0,0.6666666666666666,1.0,3,3,1
1,0.20091132119598742,0.49940231530903834,0.3154406088862397,0,1,0.0,0.6388888888888888,2,0,0.5,0,0.0,0.5,2,3,6
0,0.1506834908969905,0.1598087408988924,0.12941153185076504,1,1,0.5,0.6388888888888888,2,0,0.0,0,0.0,0.5,3,3,1
0,0.30136698179398114,0.17978483351125396,0.0,1,1,0.0,0.6388888888888888,2,0,0.5,0,1.0,1.0,2,3,0
0,1.0,0.1997609261236155,0.16176441481345627,1,0,1.0,0.6388888888888888,2,0,0.0,0,0.6666666666666666,0.5,1,0,1
1,0.30136698179398114,0.41949794485959213,0.1698526355541291,0,1,0.5,1.0,1,0,1.0,0,0.0,0.0,3,3,1
1,0.3515948120929778,0.7990437044944612,0.695586983697862,1,1,1.0,0.0,0,0,0.0,0,0.0,0.0,2,3,3
